FabricID,ContainerID,QtyRequired,CreatedOn,ItemDescription,Qty_Used,YarnID
16441,4590,38.625,3/26/2021,Jersey stretch AOP waterbase Cotton/elastane 95/5 185 g/m2 BW,38.6,19
10145,4372,251.13363259669,3/26/2021,Jersey organic Cotton 100% 145 g/m2 BW,251.1,31
10466,4372,15.091575091575,3/26/2021,Rib 1x1 organic Cotton 100% 200 g/m2 BW,15.1,31
15342,4368,245.82271912797,3/26/2021,Jersey organic grey melange (6% black) Cotton 100% 150 g/m2 BW,246.24,460
15584,4368,16.702702702703,3/26/2021,Rib 1x1 grey melange (organic) Cotton 100% 210 g/m2 BW,16.7,460
10143,3759,384.06779661017,3/27/2021,Jersey organic Cotton 100% 190 g/m2 BW,383.6,28
15758,3759,23.409090909091,3/27/2021,Rib 1x1 (organic) Cotton 100% 250 g/m2 BW,24.24,28
15277,4437,10.182954545455,3/27/2021,Jersey Polyester/cotton 52/48 175 g/m2 BW,10.5,230
10328,3877,17.51,3/29/2021,Interlock organic Cotton 100% 245 g/m2 BW,17.4,31
16379,4598,338.24507702482,3/29/2021,Jersey stretch grey melange (5% black) Cotton/elastane 93/7 220 g/m2 BW,235,533
16379,4611,25.459306872836,3/29/2021,Jersey stretch grey melange (5% black) Cotton/elastane 93/7 220 g/m2 BW,25.4,20
14139,4575,44.810852272727,3/29/2021,Jersey Cotton 100% 160 g/m2 BW,62.36,6
16379,4598,516.47277484995,3/29/2021,Jersey stretch grey melange (5% black) Cotton/elastane 93/7 220 g/m2 BW,516,533
16379,4611,38.874294881179,3/29/2021,Jersey stretch grey melange (5% black) Cotton/elastane 93/7 220 g/m2 BW,38.4,20
14139,4575,67.007865168539,3/29/2021,Jersey Cotton 100% 160 g/m2 BW,67,6
13766,4420,382.74912653805,3/29/2021,Jersey stretch Modal/cotton/elastane 47/47/6 200 g/m2 BW,378.16,69
13766,4590,20.144690870424,3/29/2021,Jersey stretch Modal/cotton/elastane 47/47/6 200 g/m2 BW,-3.6,19
10136,4420,81.931818181818,3/29/2021,Jersey Modal/cotton 50/50 145 g/m2 BW,82.2,69
15320,3845,111.8992,3/29/2021,Fleece Polyester/cotton 31/69 280 g/m2 BW,98,449
15320,4110,25.75,3/29/2021,Fleece Polyester/cotton 31/69 280 g/m2 BW,38,449
15320,4546,36.86812477582,3/29/2021,Fleece Polyester/cotton 31/69 280 g/m2 BW,40,22
15320,4190,121.4307284283,3/29/2021,Fleece Polyester/cotton 31/69 280 g/m2 BW,119.36,8
,4610,5,3/29/2021,,0.4,539
,2624,2,3/29/2021,,7,55
10133,4360,30.9,3/29/2021,Jersey Lyocell 100% 140 g/m2 BW,31,61
12880,4421,400.67,3/30/2021,Fine fleece Polyester/cotton 31/69 270 g/m2 BW,400.4,395
12880,4462,272.95,3/30/2021,Fine fleece Polyester/cotton 31/69 270 g/m2 BW,273,3
14960,4131,128.75,3/30/2021,Rib stretch 1x1  Polyester/cotton/elastane 51/47/2 390 g/m2 BW,128.4,392
15616,4413,2696.933666,3/30/2021,Fine fleece slub Cotton 100% 210 g/m2 BW,1218.24,5
15616,4466,1120.5635021507,3/30/2021,Fine fleece slub Cotton 100% 210 g/m2 BW,1120.48,5
15616,4099,4753.159334,3/30/2021,Fine fleece slub Cotton 100% 210 g/m2 BW,4696.4,42
12517,4469,95.111525565217,3/30/2021,Rib stretch 2x1 Cotton/elastane 96/4 285 g/m2 BW,95.5,7
12517,4385,139.97726919386,3/30/2021,Rib stretch 2x1 Cotton/elastane 96/4 285 g/m2 BW,140.36,7
12517,4408,10.819986369664,3/30/2021,Rib stretch 2x1 Cotton/elastane 96/4 285 g/m2 BW,10.4,339
,2046,5,3/30/2021,,5,374
13453,4575,1835.6758747566,3/30/2021,Jersey Cotton 100% 160 g/m2 BW,1836.08,6
10103,4575,117.51476317177,3/30/2021,Rib stretch 1x1 Cotton/elastane 97/3 290 g/m2 BW,117.5,6
10103,4611,3.6344772114982,3/30/2021,Rib stretch 1x1 Cotton/elastane 97/3 290 g/m2 BW,,20
13453,4575,299.90899625468,3/30/2021,Jersey Cotton 100% 160 g/m2 BW,299.9,6
14139,4132,25.509293478261,3/30/2021,Jersey Cotton 100% 160 g/m2 BW,25.9,6
10103,4575,18.47845245098,3/30/2021,Rib stretch 1x1 Cotton/elastane 97/3 290 g/m2 BW,18.5,6
10103,4611,0.57149852941176,3/30/2021,Rib stretch 1x1 Cotton/elastane 97/3 290 g/m2 BW,,20
13453,4575,246.24979879285,3/30/2021,Jersey Cotton 100% 160 g/m2 BW,245.8,6
10103,4575,25.034359349593,3/30/2021,Rib stretch 1x1 Cotton/elastane 97/3 290 g/m2 BW,25,6
10103,4611,0.77425853658537,3/30/2021,Rib stretch 1x1 Cotton/elastane 97/3 290 g/m2 BW,1,20
16375,4597,241.92748799234,3/30/2021,Jersey grey melange (5% black) Cotton 100% 160 g/m2 BW,241.5,525
16376,4597,24.880026829268,3/30/2021,Rib stretch 1x1 grey melange (5% black) Cotton/elastane 97/3 290 g/m2 BW,14.4,525
16376,4611,0.76948536585366,3/30/2021,Rib stretch 1x1 grey melange (5% black) Cotton/elastane 97/3 290 g/m2 BW,1,20
16477,4584,30.9,3/30/2021,Jersey Lyocell 100% 140 g/m2 BW,31.6,538
15233,4002,193.0551146021,3/30/2021,Jersey grey melange (6% black) Cotton 100% 165 g/m2 BW,193.1,455
15234,4002,11.516901746468,3/30/2021,Rib stretch 1x1 grey melange (6% black) Cotton/elastane 97/3 300 g/m2 BW,11.5,455
15234,3985,0.35619283751962,3/30/2021,Rib stretch 1x1 grey melange (6% black) Cotton/elastane 97/3 300 g/m2 BW,0,20
10103,3088,0.82691097737121,3/30/2021,Rib stretch 1x1 Cotton/elastane 97/3 290 g/m2 BW,1,378
10103,4611,2.807566234127,3/30/2021,Rib stretch 1x1 Cotton/elastane 97/3 290 g/m2 BW,3,20
10103,3088,0.57149852941176,3/30/2021,Rib stretch 1x1 Cotton/elastane 97/3 290 g/m2 BW,0.4,378
15616,4466,469.68,3/30/2021,Fine fleece slub Cotton 100% 210 g/m2 BW,0.29,5
11547,4407,0.53645833333333,3/30/2021,Pique stretch Polyester/cotton/elastane 49/46/5 230 g/m2 BW,26.4,324
11547,4128,10.192708333333,3/30/2021,Pique stretch Polyester/cotton/elastane 49/46/5 230 g/m2 BW,10,395
,4282,3.09,3/30/2021,Single sided collar,4,7
15233,4002,256.48028681689,3/30/2021,Jersey grey melange (6% black) Cotton 100% 165 g/m2 BW,248.6,455
15234,4002,13.406290816327,3/30/2021,Rib stretch 1x1 grey melange (6% black) Cotton/elastane 97/3 300 g/m2 BW,14.3,455
15234,3985,0.41462755102041,3/30/2021,Rib stretch 1x1 grey melange (6% black) Cotton/elastane 97/3 300 g/m2 BW,1,20
16377,4599,451.03644289935,3/30/2021,Jersey grey melange (5% black) Cotton 100% 145 g/m2 BW,444,526
16378,4599,26.740903657771,3/30/2021,Rib stretch 1x1 grey melange (5% black) Cotton/elastane 97/3 260 g/m2 BW,27.3,526
16378,3985,0.82703825745683,3/30/2021,Rib stretch 1x1 grey melange (5% black) Cotton/elastane 97/3 260 g/m2 BW,1,20
10779,4465,156.23595505618,3/30/2021,Jersey slub Cotton 100% 165 g/m2 BW,163.68,5
10779,4099,156.23595505618,3/30/2021,Jersey slub Cotton 100% 165 g/m2 BW,162.4,42
10136,4235,61.862218610496,3/30/2021,Jersey Modal/cotton 50/50 145 g/m2 BW,62,69
13296,4394,362.21666666667,3/31/2021,Jersey stretch MVS Viscose/elastane 95/5 243 g/m2 BW,362.2,53
13296,4590,19.064035087719,3/31/2021,Jersey stretch MVS Viscose/elastane 95/5 243 g/m2 BW,19,19
10201,4394,7.2280701754386,3/31/2021,Jersey airjet Viscose 100% 165 g/m2 BW,7,53
14763,4400,75.399746944304,3/31/2021,Rib stretch cloque Polyester/elastane 96/4 290 g/m2 BW,75,22
14763,4355,2337.3921552734,3/31/2021,Rib stretch cloque Polyester/elastane 96/4 290 g/m2 BW,2337.19,155
14763,4407,100.53299592574,3/31/2021,Rib stretch cloque Polyester/elastane 96/4 290 g/m2 BW,105.6,324
11076,4028,79.084818831735,3/31/2021,Jersey stretch Polyester/elastane 94/6 200 g/m2 BW,80,102
11076,,5.4075089799477,3/31/2021,Jersey stretch Polyester/elastane 94/6 200 g/m2 BW,5.2,
15003,4166,11.13945,3/31/2021,Fleece Coarse copper lurex (shiny) Cotton/polyester/metallic 82/13/5 255 g/m2 BW,11,4
15003,4470,1.56045,3/31/2021,Fleece Coarse copper lurex (shiny) Cotton/polyester/metallic 82/13/5 255 g/m2 BW,3.4,7
15003,3932,1.9776,3/31/2021,Fleece Coarse copper lurex (shiny) Cotton/polyester/metallic 82/13/5 255 g/m2 BW,31.5,174
15003,,0.7725,3/31/2021,Fleece Coarse copper lurex (shiny) Cotton/polyester/metallic 82/13/5 255 g/m2 BW,9,
13453,4406,129.38892612331,3/31/2021,Jersey Cotton 100% 160 g/m2 BW,129,6
10103,4406,8.4537363949014,3/31/2021,Rib stretch 1x1 Cotton/elastane 97/3 290 g/m2 BW,8,6
10103,3985,0.26145576479076,3/31/2021,Rib stretch 1x1 Cotton/elastane 97/3 290 g/m2 BW,0,20
13013,4472,363.08508117218,3/31/2021,Rib stretch 2x1 (HS) Cotton/elastane 97/3 240 g/m2 BW,367.74,7
13013,3985,18.944977621166,3/31/2021,Rib stretch 2x1 (HS) Cotton/elastane 97/3 240 g/m2 BW,19,20
10145,4290,601.57493008783,3/31/2021,Jersey organic Cotton 100% 145 g/m2 BW,325,31
10145,4372,218.58888888889,3/31/2021,Jersey organic Cotton 100% 145 g/m2 BW,218,31
10152,4290,45.562589724208,3/31/2021,Rib stretch 1x1 organic Cotton/elastane 98/2 280 g/m2 BW,45.74,31
10152,4372,13.820727272727,3/31/2021,Rib stretch 1x1 organic Cotton/elastane 98/2 280 g/m2 BW,13.92,31
10152,4611,0.96558239019408,3/31/2021,Rib stretch 1x1 organic Cotton/elastane 98/2 280 g/m2 BW,1,20
14301,4611,0.35535,4/1/2021,Rib stretch 1x1 Viscose/cotton/elastane 49/49/2 240 g/m2 BW,0.7,20
14301,2755,15.09465,4/1/2021,Rib stretch 1x1 Viscose/cotton/elastane 49/49/2 240 g/m2 BW,17,67
16474,3681,46.35,4/1/2021,Jersey AOP Water Base Viscose/cotton 50/50 150 g/m2 BW,43,66
16475,4336,13.8741,4/1/2021,Jersey stretch (Firm Stretch) Sueded Cotton/elastane 90/10 280 g/m2 BW,14,5
16475,4408,1.5759,4/1/2021,Jersey stretch (Firm Stretch) Sueded Cotton/elastane 90/10 280 g/m2 BW,1.8,339
12552,4341,316.92307692308,4/1/2021,Interlock Polyester/cotton 52/48 280 g/m2 BW,316.7,395
14960,4131,75.474893617021,4/1/2021,Rib stretch 1x1  Polyester/cotton/elastane 51/47/2 390 g/m2 BW,82,392
14960,4408,1.2272340425532,4/1/2021,Rib stretch 1x1  Polyester/cotton/elastane 51/47/2 390 g/m2 BW,1.4,339
10087,4466,937.33674982145,4/1/2021,Pique stretch Cotton/elastane 95/5 220 g/m2 BW,939.16,5
10087,4611,49.333513148497,4/1/2021,Pique stretch Cotton/elastane 95/5 220 g/m2 BW,49.1,20
15542,3949,170.40757091212,4/1/2021,Jersey stretch (organic) Cotton/elastane 95/5 240 g/m2 BW,170.4,30
15542,4229,192.40168539326,4/1/2021,Jersey stretch (organic) Cotton/elastane 95/5 240 g/m2 BW,192.4,30
15542,4611,19.095224016073,4/1/2021,Jersey stretch (organic) Cotton/elastane 95/5 240 g/m2 BW,19.1,20
15542,3949,187.41431451613,4/1/2021,Jersey stretch (organic) Cotton/elastane 95/5 240 g/m2 BW,187.4,30
15542,4229,128.22821365302,4/1/2021,Jersey stretch (organic) Cotton/elastane 95/5 240 g/m2 BW,128.2,30
15542,4611,16.612764640482,4/1/2021,Jersey stretch (organic) Cotton/elastane 95/5 240 g/m2 BW,16.6,20
15542,3949,103.85451427512,4/1/2021,Jersey stretch (organic) Cotton/elastane 95/5 240 g/m2 BW,103.9,30
15542,4229,80.050986941998,4/1/2021,Jersey stretch (organic) Cotton/elastane 95/5 240 g/m2 BW,80.1,30
15542,4611,9.6792369061641,4/1/2021,Jersey stretch (organic) Cotton/elastane 95/5 240 g/m2 BW,9.7,20
15542,3949,59.78128054741,4/1/2021,Jersey stretch (organic) Cotton/elastane 95/5 240 g/m2 BW,59.8,30
15542,4229,71.02965077437,4/1/2021,Jersey stretch (organic) Cotton/elastane 95/5 240 g/m2 BW,71,30
15542,4611,6.884785859041,4/1/2021,Jersey stretch (organic) Cotton/elastane 95/5 240 g/m2 BW,6.9,20
15542,3949,118.04062126643,4/1/2021,Jersey stretch (organic) Cotton/elastane 95/5 240 g/m2 BW,118,30
15542,4229,171.49812734082,4/1/2021,Jersey stretch (organic) Cotton/elastane 95/5 240 g/m2 BW,171.5,30
15542,4611,15.238881505645,4/1/2021,Jersey stretch (organic) Cotton/elastane 95/5 240 g/m2 BW,15.2,20
15542,3949,135.21157017116,4/1/2021,Jersey stretch (organic) Cotton/elastane 95/5 240 g/m2 BW,135.5,30
15542,4229,140.39802096731,4/1/2021,Jersey stretch (organic) Cotton/elastane 95/5 240 g/m2 BW,140.8,30
15542,4611,14.505767954656,4/1/2021,Jersey stretch (organic) Cotton/elastane 95/5 240 g/m2 BW,14.3,20
10145,4290,339.9,4/2/2021,Jersey organic Cotton 100% 145 g/m2 BW,240,31
10152,4290,28.469662921348,4/2/2021,Rib stretch 1x1 organic Cotton/elastane 98/2 280 g/m2 BW,28.74,31
10152,4611,0.46292134831461,4/2/2021,Rib stretch 1x1 organic Cotton/elastane 98/2 280 g/m2 BW,1,20
10014,4413,1047.4576271186,4/2/2021,Jersey Cotton 100% 165 g/m2 BW,1047.56,5
13470,4119,219.802,4/2/2021,Rib stretch 1x1 Cotton/elastane 97/3 230 g/m2 BW,220.12,10
13470,4611,6.798,4/2/2021,Rib stretch 1x1 Cotton/elastane 97/3 230 g/m2 BW,7.2,20
13013,4385,375.7690460533,4/2/2021,Rib stretch 2x1 (HS) Cotton/elastane 97/3 240 g/m2 BW,358.8,7
12154,4265,7168.586376989,4/2/2021,Fleece Polyester/cotton 33/67 280 g/m2 BW,6818,220
12154,4102,3843.067043885,4/2/2021,Fleece Polyester/cotton 33/67 280 g/m2 BW,3843.36,226
10170,4265,297.04477192982,4/2/2021,Jersey (recycled PET) Polyester/cotton 52/48 155 g/m2 BW,297,220
10170,4265,345.57792114695,4/2/2021,Jersey (recycled PET) Polyester/cotton 52/48 155 g/m2 BW,346,220
12517,4470,2250.9565971487,4/2/2021,Rib stretch 2x1 Cotton/elastane 96/4 285 g/m2 BW,,7
12517,4408,103.60051283948,4/2/2021,Rib stretch 2x1 Cotton/elastane 96/4 285 g/m2 BW,22.6,339
15405,4466,476.65419067418,4/2/2021,Rib stretch fancy 5x3 Cotton/elastane 97/3 265 g/m2 BW,478.4,5
15405,4611,13.226786380476,4/2/2021,Rib stretch fancy 5x3 Cotton/elastane 97/3 265 g/m2 BW,13.2,20
15405,4466,392.79127653615,4/2/2021,Rib stretch fancy 5x3 Cotton/elastane 97/3 265 g/m2 BW,395,5
15405,4611,10.899655155679,4/2/2021,Rib stretch fancy 5x3 Cotton/elastane 97/3 265 g/m2 BW,10.9,20
15405,4466,834.90055562627,4/2/2021,Rib stretch fancy 5x3 Cotton/elastane 97/3 265 g/m2 BW,836.76,5
15405,4390,239.6031955211,4/2/2021,Rib stretch fancy 5x3 Cotton/elastane 97/3 265 g/m2 BW,311.2,5
15405,4611,29.816650854038,4/2/2021,Rib stretch fancy 5x3 Cotton/elastane 97/3 265 g/m2 BW,29.8,20
14357,4394,726.21357205359,4/2/2021,Rib stretch fancy 5x3 Viscose/elastane 97/3 260 g/m2 BW,726.24,53
14357,4611,22.460213568668,4/2/2021,Rib stretch fancy 5x3 Viscose/elastane 97/3 260 g/m2 BW,22.5,20
15604,4547,73.992084964378,4/2/2021,Jersey Viscose/polyester 30/70 120 g/m2 BW,117,473
16404,4392,7.725,4/2/2021,Rib stretch 2x1 slub Viscose/cotton/elastane 49/49/2 290 g/m2 BW,8,54
16404,3738,7.725,4/2/2021,Rib stretch 2x1 slub Viscose/cotton/elastane 49/49/2 290 g/m2 BW,8,43
16404,4323,0.515,4/2/2021,Rib stretch 2x1 slub Viscose/cotton/elastane 49/49/2 290 g/m2 BW,1,19
15241,3949,117.31337239306,4/2/2021,Jersey stretch (organic) Cotton/elastane 95/5 200 g/m2 BW,117.3,30
15241,4229,144.49322408114,4/2/2021,Jersey stretch (organic) Cotton/elastane 95/5 200 g/m2 BW,144.5,30
15241,4590,12.911762890123,4/2/2021,Jersey stretch (organic) Cotton/elastane 95/5 200 g/m2 BW,12.9,19
14357,4394,481.69464580775,4/2/2021,Rib stretch fancy 5x3 Viscose/elastane 97/3 260 g/m2 BW,481.7,53
14357,4611,14.897772550755,4/2/2021,Rib stretch fancy 5x3 Viscose/elastane 97/3 260 g/m2 BW,14.9,20
14282,4528,495.85761416752,4/2/2021,Rib stretch fancy 5x3 Viscose/polyester/elastane 47/47/6 240 g/m2 BW,495.5,153
14282,4408,35.039189009696,4/2/2021,Rib stretch fancy 5x3 Viscose/polyester/elastane 47/47/6 240 g/m2 BW,15.2,339
15241,3949,233.66121755086,4/3/2021,Jersey stretch (organic) Cotton/elastane 95/5 200 g/m2 BW,233.7,30
15241,4590,11.523690687188,4/3/2021,Jersey stretch (organic) Cotton/elastane 95/5 200 g/m2 BW,11.5,19
15241,3949,241.96978529573,4/3/2021,Jersey stretch (organic) Cotton/elastane 95/5 200 g/m2 BW,245.3,30
15241,4229,204.79198615613,4/3/2021,Jersey stretch (organic) Cotton/elastane 95/5 200 g/m2 BW,208,30
15241,4590,22.033371729525,4/3/2021,Jersey stretch (organic) Cotton/elastane 95/5 200 g/m2 BW,32.8,19
10145,4289,37.437943262411,4/3/2021,Jersey organic Cotton 100% 145 g/m2 BW,37,31
10145,4255,31.281481481481,4/3/2021,Jersey organic Cotton 100% 145 g/m2 BW,23,31
15241,3949,777.21202346041,4/3/2021,Jersey stretch (organic) Cotton/elastane 95/5 200 g/m2 BW,777.5,30
15241,4229,791.43021223471,4/3/2021,Jersey stretch (organic) Cotton/elastane 95/5 200 g/m2 BW,790.8,30
15241,4589,77.362208895772,4/3/2021,Jersey stretch (organic) Cotton/elastane 95/5 200 g/m2 BW,63.6,19
10087,4413,983.5811660067,4/3/2021,Pique stretch Cotton/elastane 95/5 220 g/m2 BW,983.76,5
16410,4360,704.79949546308,4/3/2021,Rib 2x1 (plaited) Lyocell/polyester 90/10 185 g/m2 BW,705.18,61
16410,271,179.10161138827,4/3/2021,Rib 2x1 (plaited) Lyocell/polyester 90/10 185 g/m2 BW,152,168
14282,4528,750.38310951568,4/3/2021,Rib stretch fancy 5x3 Viscose/polyester/elastane 47/47/6 240 g/m2 BW,750.26,153
14282,4408,53.024930651001,4/3/2021,Rib stretch fancy 5x3 Viscose/polyester/elastane 47/47/6 240 g/m2 BW,53,339
14282,4528,341.80672119038,4/3/2021,Rib stretch fancy 5x3 Viscose/polyester/elastane 47/47/6 240 g/m2 BW,341.5,153
14282,4408,24.153365737222,4/3/2021,Rib stretch fancy 5x3 Viscose/polyester/elastane 47/47/6 240 g/m2 BW,14.4,339
13111,4421,2017.6320735324,4/3/2021,Rib fancy Polyester/cotton 52/48 175 g/m2 BW,2017.88,395
16444,4437,680.12442095324,4/3/2021,Rib fancy Polyester/cotton 52/48 175 g/m2 BW,680.3,230
15405,4466,782.32529738877,4/3/2021,Rib stretch fancy 5x3 Cotton/elastane 97/3 265 g/m2 BW,784.24,5
15405,4413,504.8681457947,4/3/2021,Rib stretch fancy 5x3 Cotton/elastane 97/3 265 g/m2 BW,505.24,5
15405,4611,35.718625864289,4/3/2021,Rib stretch fancy 5x3 Cotton/elastane 97/3 265 g/m2 BW,36,20
15405,4466,1955.2446937796,4/3/2021,Rib stretch fancy 5x3 Cotton/elastane 97/3 265 g/m2 BW,1761.96,5
15405,4116,107.017,4/3/2021,Rib stretch fancy 5x3 Cotton/elastane 97/3 265 g/m2 BW,122.2,5
15405,4347,304.571,4/3/2021,Rib stretch fancy 5x3 Cotton/elastane 97/3 265 g/m2 BW,305,5
15405,4390,245.861,4/3/2021,Rib stretch fancy 5x3 Cotton/elastane 97/3 265 g/m2 BW,174.4,5
15405,4611,72.602343490301,4/3/2021,Rib stretch fancy 5x3 Cotton/elastane 97/3 265 g/m2 BW,72.2,20
15405,4466,584.4818863567,4/3/2021,Rib stretch fancy 5x3 Cotton/elastane 97/3 265 g/m2 BW,588.69,5
15405,4413,289.42179793455,4/3/2021,Rib stretch fancy 5x3 Cotton/elastane 97/3 265 g/m2 BW,289.88,5
15405,4611,24.250153623704,4/3/2021,Rib stretch fancy 5x3 Cotton/elastane 97/3 265 g/m2 BW,25,20
15405,4466,389.29042744578,4/3/2021,Rib stretch fancy 5x3 Cotton/elastane 97/3 265 g/m2 BW,389.6,5
15405,4611,10.802509291918,4/3/2021,Rib stretch fancy 5x3 Cotton/elastane 97/3 265 g/m2 BW,10.8,20
15405,4466,324.61673171632,4/3/2021,Rib stretch fancy 5x3 Cotton/elastane 97/3 265 g/m2 BW,325,5
15405,4611,9.007864086681,4/3/2021,Rib stretch fancy 5x3 Cotton/elastane 97/3 265 g/m2 BW,9,20
12154,4318,6456.6607362478,4/3/2021,Fleece Polyester/cotton 33/67 280 g/m2 BW,6248.3,220
12517,4470,1189.7591920053,4/3/2021,Rib stretch 2x1 Cotton/elastane 96/4 285 g/m2 BW,1191.35,7
12517,4385,1520.3293218093,4/3/2021,Rib stretch 2x1 Cotton/elastane 96/4 285 g/m2 BW,1525.04,7
12517,4408,124.73210733038,4/3/2021,Rib stretch 2x1 Cotton/elastane 96/4 285 g/m2 BW,101,339
12154,4102,1559.0608431009,4/3/2021,Fleece Polyester/cotton 33/67 280 g/m2 BW,1559.12,226
15067,4470,10.73775,4/5/2021,Interlock double face bright Polyester/cotton 58/42 290 g/m2 BW,22.4,7
15067,4172,10.37725,4/5/2021,Interlock double face bright Polyester/cotton 58/42 290 g/m2 BW,11,416
15067,2788,4.635,4/5/2021,Interlock double face bright Polyester/cotton 58/42 290 g/m2 BW,16,419
12553,4470,346.4700407285,4/5/2021,Fleece long loops stripe (fabric dyed) Polyester/cotton 24/76 225 g/m2 BW,349.6,7
12553,4028,173.59668011449,4/5/2021,Fleece long loops stripe (fabric dyed) Polyester/cotton 24/76 225 g/m2 BW,174,102
12553,4462,203.25277963405,4/5/2021,Fleece long loops stripe (fabric dyed) Polyester/cotton 24/76 225 g/m2 BW,203.19,3
12517,4385,233.48920920391,4/5/2021,Rib stretch 2x1 Cotton/elastane 96/4 285 g/m2 BW,217.04,7
12517,4408,10.746365277167,4/5/2021,Rib stretch 2x1 Cotton/elastane 96/4 285 g/m2 BW,10.4,339
10016,4385,9.6968759811617,4/5/2021,Jersey Cotton 100% 145 g/m2 BW,9.32,7
15474,4470,1459.0380869963,4/5/2021,Pique double Cotton 100% 190 g/m2 BW,1461.63,7
15474,4385,249.01098901099,4/5/2021,Pique double Cotton 100% 190 g/m2 BW,249,7
,4470,256.7221955,4/5/2021,Single sided collar,254.57,7
,4385,40.895429,4/5/2021,Single sided collar,41.7,7
,4470,239.49972,4/5/2021,Single sided cuff,239.5,7
,4385,38.311056,4/5/2021,Single sided cuff,38.3,7
10024,4466,1913.0202730979,4/5/2021,Pique Cotton 100% 190 g/m2 BW,1851.11,5
10024,4413,393.58659217877,4/5/2021,Pique Cotton 100% 190 g/m2 BW,393.56,5
,4466,437.978866,4/5/2021,Single sided collar,261,5
,4413,84.452996,4/5/2021,Single sided collar,84.5,5
,4466,444.45427,4/5/2021,Single sided cuff,444.45,5
,4413,138.649536,4/5/2021,Single sided cuff,49.5,5
11790,4608,1151.2741935484,4/5/2021,Fine fleece melange (winsome) silver lurex Cotton/viscose/metallic 93/3/4 215 g/m2 BW,1127.32,173
11790,4466,441.90322580645,4/5/2021,Fine fleece melange (winsome) silver lurex Cotton/viscose/metallic 93/3/4 215 g/m2 BW,441.8,5
11790,3244,68.112903225806,4/5/2021,Fine fleece melange (winsome) silver lurex Cotton/viscose/metallic 93/3/4 215 g/m2 BW,128.6,184
14422,4385,263.30106662004,4/5/2021,Jersey stretch Cotton/elastane 93/7 220 g/m2 BW,265.96,7
14422,4611,19.818359853121,4/5/2021,Jersey stretch Cotton/elastane 93/7 220 g/m2 BW,19.4,20
,4463,27.094665,4/5/2021,Single sided collar,26.7,5
,4463,14.329875,4/5/2021,Single sided cuff,14.3,5
16377,4599,133.95767457181,4/6/2021,Jersey grey melange (5% black) Cotton 100% 145 g/m2 BW,135.5,526
16378,4599,9.6765133171913,4/6/2021,Rib stretch 1x1 grey melange (5% black) Cotton/elastane 97/3 260 g/m2 BW,9.7,526
16378,4611,0.29927360774818,4/6/2021,Rib stretch 1x1 grey melange (5% black) Cotton/elastane 97/3 260 g/m2 BW,0.1,20
15309,4190,140.04665977961,4/6/2021,Jersey Cotton 100% 145 g/m2 BW,140,8
10104,4190,9.8939630546563,4/6/2021,Rib stretch 1x1 Cotton/elastane 97/3 260 g/m2 BW,10,8
10104,4611,0.3059988573605,4/6/2021,Rib stretch 1x1 Cotton/elastane 97/3 260 g/m2 BW,1,20
13402,4531,10.842105263158,4/6/2021,Jersey Viscose/polyester 85/15 155 g/m2 BW,21,353
10087,4466,44.0325,4/6/2021,Pique stretch Cotton/elastane 95/5 220 g/m2 BW,44,5
10087,4611,2.3175,4/6/2021,Pique stretch Cotton/elastane 95/5 220 g/m2 BW,2.3,20
10557,4466,78.778021978022,4/6/2021,Pique double Cotton 100% 235 g/m2 BW,83.1,5
13453,3933,15.45,4/6/2021,Jersey Cotton 100% 160 g/m2 BW,16,6
16264,,2.30205,4/6/2021,Jersey stretch (activewear soft stretch) Polyester/elastane 85/15 175 g/m2 BW,2,
16264,4312,13.14795,4/6/2021,Jersey stretch (activewear soft stretch) Polyester/elastane 85/15 175 g/m2 BW,13,516
10088,4386,1049.8960432906,4/6/2021,Pique stretch Cotton/elastane 95/5 200 g/m2 BW,567.04,7
10088,4611,55.257686488979,4/6/2021,Pique stretch Cotton/elastane 95/5 200 g/m2 BW,55.4,20
,4386,110.511584,4/6/2021,Single sided collar,110.5,7
,4386,43.543868,4/6/2021,Single sided cuff,43.5,7
14422,4385,264.39220713563,4/6/2021,Jersey stretch Cotton/elastane 93/7 220 g/m2 BW,264.4,7
14422,4611,19.900488709134,4/6/2021,Jersey stretch Cotton/elastane 93/7 220 g/m2 BW,19.9,20
14422,4385,295.33492195071,4/6/2021,Jersey stretch Cotton/elastane 93/7 220 g/m2 BW,295.6,7
14422,4611,22.229510254355,4/6/2021,Jersey stretch Cotton/elastane 93/7 220 g/m2 BW,-27.6,20
14422,4385,351.26220850887,4/6/2021,Jersey stretch Cotton/elastane 93/7 220 g/m2 BW,351.72,7
14422,4611,26.439090963033,4/6/2021,Jersey stretch Cotton/elastane 93/7 220 g/m2 BW,26.1,20
10104,4140,14.682114695341,4/6/2021,Rib stretch 1x1 Cotton/elastane 97/3 260 g/m2 BW,17,8
10104,1981,0.45408602150538,4/6/2021,Rib stretch 1x1 Cotton/elastane 97/3 260 g/m2 BW,0.1,378
15309,4140,5.168458781362,4/6/2021,Jersey Cotton 100% 145 g/m2 BW,7.7,8
11750,4339,506.79918478261,4/6/2021,Pique stretch grey melange  Viscose/cotton/elastane 5/90/5 210 g/m2 BW,496,122
11750,4648,24.994293478261,4/6/2021,Pique stretch grey melange  Viscose/cotton/elastane 5/90/5 210 g/m2 BW,25,20
